,device_id,date,acc,type1,type2
1943,00158D000151B30D1,20191122,1440,0,0
1944,00158D000151B30D1,20191123,1440,0,0
1945,00158D000151B30D1,20191124,1440,0,0
1946,00158D000151B30D1,20191125,1440,0,0
1947,00158D000151B30D1,20191126,1440,0,0
1948,00158D000151B30D1,20191127,1440,0,0
1949,00158D000151B30D1,20191128,1440,0,0
1950,00158D000151B30D1,20191129,1440,0,0
1951,00158D000151B30D1,20191130,1440,0,0
1952,00158D000151B30D1,20191131,1440,0,0
1953,00158D000151B31B1,20191101,0,0,0
1954,00158D000151B31B1,20191102,0,0,0
1955,00158D000151B31B1,20191103,0,0,0
1956,00158D000151B31B1,20191104,0,0,0
1957,00158D000151B31B1,20191105,0,0,0
1958,00158D000151B31B1,20191106,0,0,0
1959,00158D000151B31B1,20191107,0,0,0
1960,00158D000151B31B1,20191108,0,0,0
1961,00158D000151B31B1,20191109,0,0,0
1962,00158D000151B31B1,20191110,0,0,0
1963,00158D000151B31B1,20191111,0,0,0
1964,00158D000151B31B1,20191112,0,0,0
1965,00158D000151B31B1,20191113,0,0,0
1966,00158D000151B31B1,20191114,0,0,0
1967,00158D000151B31B1,20191115,0,0,0
1968,00158D000151B31B1,20191116,0,0,0
1969,00158D000151B31B1,20191117,0,0,0
1970,00158D000151B31B1,20191118,0,0,0
1971,00158D000151B31B1,20191119,0,0,0
1972,00158D000151B31B1,20191120,0,0,0
1973,00158D000151B31B1,20191121,0,0,0
1974,00158D000151B31B1,20191122,0,0,0
1975,00158D000151B31B1,20191123,0,0,0
1976,00158D000151B31B1,20191124,0,0,0
1977,00158D000151B31B1,20191125,0,0,0
1978,00158D000151B31B1,20191126,0,0,0
1979,00158D000151B31B1,20191127,0,0,0
1980,00158D000151B31B1,20191128,0,0,0
1981,00158D000151B31B1,20191129,0,0,0
1982,00158D000151B31B1,20191130,1,0,0
1983,00158D000151B31B1,20191131,1440,0,0
1984,00158D000151B47A1,20191101,905,54,0
1985,00158D000151B47A1,20191102,982,109,22
1986,00158D000151B47A1,20191103,1075,177,47
1987,00158D000151B47A1,20191104,939,66,22
1988,00158D000151B47A1,20191105,932,1,22
1989,00158D000151B47A1,20191106,936,27,0
1990,00158D000151B47A1,20191107,1164,255,0
1991,00158D000151B47A1,20191108,934,3,22
1992,00158D000151B47A1,20191109,978,0,69
1993,00158D000151B47A1,20191110,942,33,0
1994,00158D000151B47A1,20191111,956,47,0
1995,00158D000151B47A1,20191112,914,2,3
1996,00158D000151B47A1,20191113,968,59,0
1997,00158D000151B47A1,20191114,977,2,66
1998,00158D000151B47A1,20191115,966,0,57
1999,00158D000151B47A1,20191116,1058,101,48
2000,00158D000151B47A1,20191117,1326,417,0
2001,00158D000151B47A1,20191118,1057,107,41
2002,00158D000151B47A1,20191119,1162,87,66
2003,00158D000151B47A1,20191120,1075,0,66
2004,00158D000151B47A1,20191121,1325,316,0
2005,00158D000151B47A1,20191122,1010,1,0
2006,00158D000151B47A1,20191123,1076,1,66
2007,00158D000151B47A1,20191124,1325,316,0
2008,00158D000151B47A1,20191125,1026,1,16
2009,00158D000151B47A1,20191126,837,1,836
2010,00158D000151B47A1,20191127,721,1,720
2011,00158D000151B47A1,20191128,698,0,698
2012,00158D000151B47A1,20191129,660,1,659
2013,00158D000151B47A1,20191130,813,0,812
2014,00158D000151B47A1,20191131,1440,0,0
2015,00158D000151B47D1,20191101,1341,1,1340
2016,00158D000151B47D1,20191102,1300,1,1299
2017,00158D000151B47D1,20191103,1306,0,1306
2018,00158D000151B47D1,20191104,1398,1,1397
2019,00158D000151B47D1,20191105,101,0,101
2020,00158D000151B47D1,20191106,101,0,101
2021,00158D000151B47D1,20191107,99,0,99
2022,00158D000151B47D1,20191108,33,24,9
2023,00158D000151B47D1,20191109,123,81,42
2024,00158D000151B47D1,20191110,60,1,59
2025,00158D000151B47D1,20191111,101,0,101
2026,00158D000151B47D1,20191112,88,46,42
2027,00158D000151B47D1,20191113,107,107,0
2028,00158D000151B47D1,20191114,34,0,34
2029,00158D000151B47D1,20191115,191,149,42
2030,00158D000151B47D1,20191116,217,217,0
2031,00158D000151B47D1,20191117,37,35,2
2032,00158D000151B47D1,20191118,73,0,73
2033,00158D000151B47D1,20191119,43,0,43
2034,00158D000151B47D1,20191120,135,92,43
2035,00158D000151B47D1,20191121,133,90,43
2036,00158D000151B47D1,20191122,237,226,11
2037,00158D000151B47D1,20191123,161,118,43
2038,00158D000151B47D1,20191124,314,314,0
2039,00158D000151B47D1,20191125,43,0,43
2040,00158D000151B47D1,20191126,101,73,28
2041,00158D000151B47D1,20191127,122,79,43
2042,00158D000151B47D1,20191128,50,10,40
2043,00158D000151B47D1,20191129,8,8,0
2044,00158D000151B47D1,20191130,275,231,43
2045,00158D000151B47D1,20191131,1440,0,0
2046,00158D000151B4881,20191101,187,4,183
2047,00158D000151B4881,20191102,419,188,231
2048,00158D000151B4881,20191103,376,122,254
2049,00158D000151B4881,20191104,308,0,308
2050,00158D000151B4881,20191105,251,0,251
2051,00158D000151B4881,20191106,252,0,252
2052,00158D000151B4881,20191107,168,0,168
2053,00158D000151B4881,20191108,147,49,98
2054,00158D000151B4881,20191109,345,82,263
2055,00158D000151B4881,20191110,223,48,175
2056,00158D000151B4881,20191111,274,269,5
2057,00158D000151B4881,20191112,531,323,208
2058,00158D000151B4881,20191113,468,382,86
2059,00158D000151B4881,20191114,473,331,142
2060,00158D000151B4881,20191115,297,169,128
2061,00158D000151B4881,20191116,359,215,144
2062,00158D000151B4881,20191117,580,505,75
2063,00158D000151B4881,20191118,342,178,164
2064,00158D000151B4881,20191119,487,243,244
2065,00158D000151B4881,20191120,483,302,181
2066,00158D000151B4881,20191121,371,230,141
2067,00158D000151B4881,20191122,221,148,73
2068,00158D000151B4881,20191123,438,240,198
2069,00158D000151B4881,20191124,393,322,71
2070,00158D000151B4881,20191125,333,145,188
2071,00158D000151B4881,20191126,283,58,225
2072,00158D000151B4881,20191127,441,243,198
2073,00158D000151B4881,20191128,386,245,141
2074,00158D000151B4881,20191129,448,248,200
2075,00158D000151B4881,20191130,191,188,3
2076,00158D000151B4881,20191131,1440,0,0
2077,00158D0001524B0A1,20191101,1120,5,1115
2078,00158D0001524B0A1,20191102,792,0,792
2079,00158D0001524B0A1,20191103,1101,5,1096
2080,00158D0001524B0A1,20191104,1235,0,1235
2081,00158D0001524B0A1,20191105,1253,0,1253
2082,00158D0001524B0A1,20191106,1348,5,1343
2083,00158D0001524B0A1,20191107,1178,0,1178
2084,00158D0001524B0A1,20191108,1263,5,1258
2085,00158D0001524B0A1,20191109,1252,0,1252
2086,00158D0001524B0A1,20191110,1162,5,1157
2087,00158D0001524B0A1,20191111,1321,0,1321
2088,00158D0001524B0A1,20191112,1300,0,1300
2089,00158D0001524B0A1,20191113,1357,0,1357
2090,00158D0001524B0A1,20191114,1316,0,1316
2091,00158D0001524B0A1,20191115,1338,0,1338
2092,00158D0001524B0A1,20191116,1257,0,1257
2093,00158D0001524B0A1,20191117,1243,0,1243
2094,00158D0001524B0A1,20191118,981,0,981
2095,00158D0001524B0A1,20191119,1136,3,1133
2096,00158D0001524B0A1,20191120,1270,3,1267
2097,00158D0001524B0A1,20191121,1404,0,1404
2098,00158D0001524B0A1,20191122,1390,0,1390
2099,00158D0001524B0A1,20191123,1396,0,1396
2100,00158D0001524B0A1,20191124,1408,0,1408
2101,00158D0001524B0A1,20191125,1406,0,1406
2102,00158D0001524B0A1,20191126,1388,0,1388
2103,00158D0001524B0A1,20191127,1414,3,1411
2104,00158D0001524B0A1,20191128,1426,0,1426
2105,00158D0001524B0A1,20191129,1437,0,1437
2106,00158D0001524B0A1,20191130,1426,0,1425
2107,00158D0001524B0A1,20191131,1440,0,0
2108,00158D0001524B111,20191101,988,0,988
2109,00158D0001524B111,20191102,985,0,985
2110,00158D0001524B111,20191103,980,0,980
2111,00158D0001524B111,20191104,990,0,990
2112,00158D0001524B111,20191105,978,0,978
2113,00158D0001524B111,20191106,977,0,977
2114,00158D0001524B111,20191107,974,0,974
2115,00158D0001524B111,20191108,978,0,978
2116,00158D0001524B111,20191109,975,0,975
2117,00158D0001524B111,20191110,978,0,978
2118,00158D0001524B111,20191111,975,2,973
2119,00158D0001524B111,20191112,980,0,980
2120,00158D0001524B111,20191113,980,0,980
2121,00158D0001524B111,20191114,982,0,982
2122,00158D0001524B111,20191115,972,0,972
2123,00158D0001524B111,20191116,969,0,969
2124,00158D0001524B111,20191117,979,0,979
2125,00158D0001524B111,20191118,972,0,972
2126,00158D0001524B111,20191119,980,0,980
2127,00158D0001524B111,20191120,978,0,978
2128,00158D0001524B111,20191121,984,0,984
2129,00158D0001524B111,20191122,984,0,984
2130,00158D0001524B111,20191123,983,0,983
2131,00158D0001524B111,20191124,982,0,982
2132,00158D0001524B111,20191125,980,0,980
2133,00158D0001524B111,20191126,984,0,984
2134,00158D0001524B111,20191127,984,0,984
2135,00158D0001524B111,20191128,976,0,976
2136,00158D0001524B111,20191129,974,0,974
2137,00158D0001524B111,20191130,980,0,979
2138,00158D0001524B111,20191131,1440,0,0
2139,00158D0001524B1C1,20191101,561,0,561
2140,00158D0001524B1C1,20191102,541,5,536
2141,00158D0001524B1C1,20191103,564,20,544
2142,00158D0001524B1C1,20191104,556,0,556
2143,00158D0001524B1C1,20191105,416,0,416
2144,00158D0001524B1C1,20191106,408,0,408
2145,00158D0001524B1C1,20191107,421,0,421
2146,00158D0001524B1C1,20191108,426,0,426
2147,00158D0001524B1C1,20191109,426,0,426
2148,00158D0001524B1C1,20191110,415,11,404
2149,00158D0001524B1C1,20191111,426,0,426
2150,00158D0001524B1C1,20191112,301,0,301
2151,00158D0001524B1C1,20191113,326,0,326
2152,00158D0001524B1C1,20191114,312,6,306
2153,00158D0001524B1C1,20191115,317,0,317
2154,00158D0001524B1C1,20191116,338,12,326
2155,00158D0001524B1C1,20191117,352,34,318
2156,00158D0001524B1C1,20191118,285,0,285
2157,00158D0001524B1C1,20191119,316,0,316
2158,00158D0001524B1C1,20191120,326,0,326
2159,00158D0001524B1C1,20191121,326,0,326
2160,00158D0001524B1C1,20191122,326,0,326
2161,00158D0001524B1C1,20191123,351,25,326
2162,00158D0001524B1C1,20191124,345,26,319
2163,00158D0001524B1C1,20191125,306,0,306
2164,00158D0001524B1C1,20191126,251,14,237
2165,00158D0001524B1C1,20191127,263,0,263
2166,00158D0001524B1C1,20191128,220,0,220
2167,00158D0001524B1C1,20191129,267,4,263
2168,00158D0001524B1C1,20191130,319,61,257
2169,00158D0001524B1C1,20191131,1440,0,0
2170,00158D000151B1F91,20191101,1440,0,0
2171,00158D000151B1F91,20191102,1440,0,0
2172,00158D000151B1F91,20191103,1440,0,0
2173,00158D000151B1F91,20191104,1440,0,0
2174,00158D000151B1F91,20191105,1440,0,0
2175,00158D000151B1F91,20191106,1440,0,0
2176,00158D000151B1F91,20191107,1440,0,0
2177,00158D000151B1F91,20191108,1440,0,0
2178,00158D000151B1F91,20191109,1440,0,0
2179,00158D000151B1F91,20191110,1440,0,0
2180,00158D000151B1F91,20191111,1440,0,0
2181,00158D000151B1F91,20191112,1440,0,0
2182,00158D000151B1F91,20191113,1440,0,0
2183,00158D000151B1F91,20191114,1440,0,0
2184,00158D000151B1F91,20191115,1440,0,0
2185,00158D000151B1F91,20191116,1440,0,0
2186,00158D000151B1F91,20191117,1440,0,0
2187,00158D000151B1F91,20191118,1440,0,0
2188,00158D000151B1F91,20191119,1440,0,0
2189,00158D000151B1F91,20191120,1440,0,0
2190,00158D000151B1F91,20191121,1440,0,0
2191,00158D000151B1F91,20191122,1440,0,0
2192,00158D000151B1F91,20191123,1440,0,0
2193,00158D000151B1F91,20191124,1440,0,0
2194,00158D000151B1F91,20191125,1440,0,0
2195,00158D000151B1F91,20191126,1440,0,0
2196,00158D000151B1F91,20191127,1440,0,0
2197,00158D000151B1F91,20191128,1440,0,0
2198,00158D000151B1F91,20191129,1440,0,0
2199,00158D000151B1F91,20191130,1440,0,0
2200,00158D000151B1F91,20191131,1440,0,0
2201,00158D000151B2031,20191101,1440,0,0
2202,00158D000151B2031,20191102,1440,0,0
2203,00158D000151B2031,20191103,1440,0,0
2204,00158D000151B2031,20191104,1440,0,0
2205,00158D000151B2031,20191105,1440,0,0
2206,00158D000151B2031,20191106,1440,0,0
2207,00158D000151B2031,20191107,1440,0,0
2208,00158D000151B2031,20191108,1440,0,0
2209,00158D000151B2031,20191109,1440,0,0
2210,00158D000151B2031,20191110,1440,0,0
2211,00158D000151B2031,20191111,1440,0,0
2212,00158D000151B2031,20191112,1440,0,0
2213,00158D000151B2031,20191113,1440,0,0
2214,00158D000151B2031,20191114,1440,0,0
2215,00158D000151B2031,20191115,1440,0,0
2216,00158D000151B2031,20191116,1440,0,0
2217,00158D000151B2031,20191117,1440,0,0
2218,00158D000151B2031,20191118,1440,0,0
2219,00158D000151B2031,20191119,1440,0,0
2220,00158D000151B2031,20191120,1440,0,0
2221,00158D000151B2031,20191121,1440,0,0
2222,00158D000151B2031,20191122,1440,0,0
2223,00158D000151B2031,20191123,1440,0,0
2224,00158D000151B2031,20191124,1440,0,0
2225,00158D000151B2031,20191125,1440,0,0
2226,00158D000151B2031,20191126,1440,0,0
2227,00158D000151B2031,20191127,1440,0,0
2228,00158D000151B2031,20191128,1440,0,0
2229,00158D000151B2031,20191129,1440,0,0
2230,00158D000151B2031,20191130,1440,0,0
2231,00158D000151B2031,20191131,1440,0,0
2232,00158D000151B2131,20191101,1440,0,0
2233,00158D000151B2131,20191102,1440,0,0
2234,00158D000151B2131,20191103,1440,0,0
2235,00158D000151B2131,20191104,1440,0,0
2236,00158D000151B2131,20191105,1440,0,0
2237,00158D000151B2131,20191106,1440,0,0
2238,00158D000151B2131,20191107,1440,0,0
2239,00158D000151B2131,20191108,1440,0,0
2240,00158D000151B2131,20191109,1440,0,0
2241,00158D000151B2131,20191110,1440,0,0
2242,00158D000151B2131,20191111,1440,0,0
2243,00158D000151B2131,20191112,1440,0,0
2244,00158D000151B2131,20191113,1440,0,0
2245,00158D000151B2131,20191114,1440,0,0
2246,00158D000151B2131,20191115,1440,0,0
2247,00158D000151B2131,20191116,1440,0,0
2248,00158D000151B2131,20191117,1440,0,0
2249,00158D000151B2131,20191118,1440,0,0
2250,00158D000151B2131,20191119,1440,0,0
2251,00158D000151B2131,20191120,1440,0,0
2252,00158D000151B2131,20191121,1440,0,0
2253,00158D000151B2131,20191122,1440,0,0
2254,00158D000151B2131,20191123,1440,0,0
2255,00158D000151B2131,20191124,1440,0,0
2256,00158D000151B2131,20191125,1440,0,0
2257,00158D000151B2131,20191126,1440,0,0
2258,00158D000151B2131,20191127,1440,0,0
2259,00158D000151B2131,20191128,1440,0,0
2260,00158D000151B2131,20191129,1440,0,0
2261,00158D000151B2131,20191130,1440,0,0
2262,00158D000151B2131,20191131,1440,0,0
2263,00158D000151B4441,20191101,1440,0,0
2264,00158D000151B4441,20191102,1440,0,0
2265,00158D000151B4441,20191103,1440,0,0
2266,00158D000151B4441,20191104,1440,0,0
2267,00158D000151B4441,20191105,1440,0,0
2268,00158D000151B4441,20191106,1440,0,0
2269,00158D000151B4441,20191107,1440,0,0
2270,00158D000151B4441,20191108,1440,0,0
2271,00158D000151B4441,20191109,1440,0,0
2272,00158D000151B4441,20191110,1440,0,0
2273,00158D000151B4441,20191111,1440,0,0
2274,00158D000151B4441,20191112,1440,0,0
2275,00158D000151B4441,20191113,1440,0,0
2276,00158D000151B4441,20191114,1440,0,0
2277,00158D000151B4441,20191115,1440,0,0
2278,00158D000151B4441,20191116,1440,0,0
2279,00158D000151B4441,20191117,1440,0,0
2280,00158D000151B4441,20191118,1440,0,0
2281,00158D000151B4441,20191119,1440,0,0
2282,00158D000151B4441,20191120,1440,0,0
2283,00158D000151B4441,20191121,1440,0,0
2284,00158D000151B4441,20191122,1440,0,0
2285,00158D000151B4441,20191123,1440,0,0
2286,00158D000151B4441,20191124,1440,0,0
2287,00158D000151B4441,20191125,1440,0,0
2288,00158D000151B4441,20191126,1440,0,0
2289,00158D000151B4441,20191127,1440,0,0
2290,00158D000151B4441,20191128,1440,0,0
2291,00158D000151B4441,20191129,1440,0,0
2292,00158D000151B4441,20191130,1440,0,0
2293,00158D000151B4441,20191131,1440,0,0
2294,00158D000151B31C1,20191101,1440,0,0
2295,00158D000151B31C1,20191102,1440,0,0
2296,00158D000151B31C1,20191103,1440,0,0
2297,00158D000151B31C1,20191104,1440,0,0
2298,00158D000151B31C1,20191105,1440,0,0
2299,00158D000151B31C1,20191106,1440,0,0
2300,00158D000151B31C1,20191107,1440,0,0
2301,00158D000151B31C1,20191108,1440,0,0
2302,00158D000151B31C1,20191109,1440,0,0
2303,00158D000151B31C1,20191110,1440,0,0
2304,00158D000151B31C1,20191111,1440,0,0
2305,00158D000151B31C1,20191112,1440,0,0
2306,00158D000151B31C1,20191113,1440,0,0
2307,00158D000151B31C1,20191114,1440,0,0
2308,00158D000151B31C1,20191115,1440,0,0
2309,00158D000151B31C1,20191116,1440,0,0
2310,00158D000151B31C1,20191117,1440,0,0
2311,00158D000151B31C1,20191118,1440,0,0
2312,00158D000151B31C1,20191119,1440,0,0
2313,00158D000151B31C1,20191120,1440,0,0
2314,00158D000151B31C1,20191121,1440,0,0
2315,00158D000151B31C1,20191122,1440,0,0
2316,00158D000151B31C1,20191123,1440,0,0
2317,00158D000151B31C1,20191124,1440,0,0
2318,00158D000151B31C1,20191125,1440,0,0
2319,00158D000151B31C1,20191126,1440,0,0
2320,00158D000151B31C1,20191127,1440,0,0
2321,00158D000151B31C1,20191128,1440,0,0
2322,00158D000151B31C1,20191129,1440,0,0
2323,00158D000151B31C1,20191130,1440,0,0
2324,00158D000151B31C1,20191131,1440,0,0
2325,00158D0001524BC71,20191101,1440,0,0
2326,00158D0001524BC71,20191102,1440,0,0
2327,00158D0001524BC71,20191103,1440,0,0
2328,00158D0001524BC71,20191104,1440,0,0
2329,00158D0001524BC71,20191105,1440,0,0
2330,00158D0001524BC71,20191106,1440,0,0
2331,00158D0001524BC71,20191107,1440,0,0
2332,00158D0001524BC71,20191108,1440,0,0
2333,00158D0001524BC71,20191109,1440,0,0
2334,00158D0001524BC71,20191110,1440,0,0
2335,00158D0001524BC71,20191111,1440,0,0
2336,00158D0001524BC71,20191112,1440,0,0
2337,00158D0001524BC71,20191113,1440,0,0
2338,00158D0001524BC71,20191114,1440,0,0
2339,00158D0001524BC71,20191115,1440,0,0
2340,00158D0001524BC71,20191116,1440,0,0
2341,00158D0001524BC71,20191117,1440,0,0
2342,00158D0001524BC71,20191118,1440,0,0
2343,00158D0001524BC71,20191119,1440,0,0
2344,00158D0001524BC71,20191120,1440,0,0
2345,00158D0001524BC71,20191121,1440,0,0
2346,00158D0001524BC71,20191122,1440,0,0
2347,00158D0001524BC71,20191123,1440,0,0
2348,00158D0001524BC71,20191124,1440,0,0
2349,00158D0001524BC71,20191125,1440,0,0
2350,00158D0001524BC71,20191126,1440,0,0
2351,00158D0001524BC71,20191127,1440,0,0
2352,00158D0001524BC71,20191128,1440,0,0
2353,00158D0001524BC71,20191129,1440,0,0
2354,00158D0001524BC71,20191130,1440,0,0
2355,00158D0001524BC71,20191131,1440,0,0
2356,00158D000151B20E1,20191101,1440,0,0
2357,00158D000151B20E1,20191102,1440,0,0
2358,00158D000151B20E1,20191103,1440,0,0
2359,00158D000151B20E1,20191104,1440,0,0
2360,00158D000151B20E1,20191105,1440,0,0
2361,00158D000151B20E1,20191106,1440,0,0
2362,00158D000151B20E1,20191107,1440,0,0
2363,00158D000151B20E1,20191108,1440,0,0
2364,00158D000151B20E1,20191109,1440,0,0
2365,00158D000151B20E1,20191110,1440,0,0
2366,00158D000151B20E1,20191111,1440,0,0
2367,00158D000151B20E1,20191112,1440,0,0
2368,00158D000151B20E1,20191113,1440,0,0
2369,00158D000151B20E1,20191114,1440,0,0
2370,00158D000151B20E1,20191115,1440,0,0
2371,00158D000151B20E1,20191116,1440,0,0
2372,00158D000151B20E1,20191117,1440,0,0
2373,00158D000151B20E1,20191118,1440,0,0
2374,00158D000151B20E1,20191119,1440,0,0
2375,00158D000151B20E1,20191120,1440,0,0
2376,00158D000151B20E1,20191121,1440,0,0
2377,00158D000151B20E1,20191122,1440,0,0
2378,00158D000151B20E1,20191123,1440,0,0
2379,00158D000151B20E1,20191124,1440,0,0
2380,00158D000151B20E1,20191125,1440,0,0
2381,00158D000151B20E1,20191126,1440,0,0
2382,00158D000151B20E1,20191127,1440,0,0
2383,00158D000151B20E1,20191128,1440,0,0
2384,00158D000151B20E1,20191129,1440,0,0
2385,00158D000151B20E1,20191130,1440,0,0
2386,00158D000151B20E1,20191131,1440,0,0
2387,00158D0001524A781,20191101,1440,0,0
2388,00158D0001524A781,20191102,1440,0,0
2389,00158D0001524A781,20191103,1440,0,0
2390,00158D0001524A781,20191104,1440,0,0
2391,00158D0001524A781,20191105,1440,0,0
2392,00158D0001524A781,20191106,1440,0,0
2393,00158D0001524A781,20191107,1440,0,0
2394,00158D0001524A781,20191108,1440,0,0
2395,00158D0001524A781,20191109,1440,0,0
2396,00158D0001524A781,20191110,1440,0,0
2397,00158D0001524A781,20191111,1440,0,0
2398,00158D0001524A781,20191112,1440,0,0
2399,00158D0001524A781,20191113,1440,0,0
2400,00158D0001524A781,20191114,1440,0,0
2401,00158D0001524A781,20191115,1440,0,0
2402,00158D0001524A781,20191116,1440,0,0
2403,00158D0001524A781,20191117,1440,0,0
2404,00158D0001524A781,20191118,1440,0,0
2405,00158D0001524A781,20191119,1440,0,0
2406,00158D0001524A781,20191120,1440,0,0
2407,00158D0001524A781,20191121,1440,0,0
2408,00158D0001524A781,20191122,1440,0,0
2409,00158D0001524A781,20191123,1440,0,0
2410,00158D0001524A781,20191124,1440,0,0
2411,00158D0001524A781,20191125,1440,0,0
2412,00158D0001524A781,20191126,1440,0,0
2413,00158D0001524A781,20191127,1440,0,0
2414,00158D0001524A781,20191128,1440,0,0
2415,00158D0001524A781,20191129,1440,0,0
2416,00158D0001524A781,20191130,1440,0,0
2417,00158D0001524A781,20191131,1440,0,0
2418,00158D000151B2021,20191101,1440,0,0
2419,00158D000151B2021,20191102,1440,0,0
2420,00158D000151B2021,20191103,1440,0,0
2421,00158D000151B2021,20191104,1440,0,0
2422,00158D000151B2021,20191105,1440,0,0
2423,00158D000151B2021,20191106,1440,0,0
2424,00158D000151B2021,20191107,1440,0,0
2425,00158D000151B2021,20191108,1440,0,0
2426,00158D000151B2021,20191109,1440,0,0
2427,00158D000151B2021,20191110,1440,0,0
2428,00158D000151B2021,20191111,1440,0,0
2429,00158D000151B2021,20191112,1440,0,0
2430,00158D000151B2021,20191113,1440,0,0
2431,00158D000151B2021,20191114,1440,0,0
2432,00158D000151B2021,20191115,1440,0,0
2433,00158D000151B2021,20191116,1440,0,0
2434,00158D000151B2021,20191117,1440,0,0
2435,00158D000151B2021,20191118,1440,0,0
2436,00158D000151B2021,20191119,1440,0,0
2437,00158D000151B2021,20191120,1440,0,0
2438,00158D000151B2021,20191121,1440,0,0
2439,00158D000151B2021,20191122,1440,0,0
2440,00158D000151B2021,20191123,1440,0,0
2441,00158D000151B2021,20191124,1440,0,0
2442,00158D000151B2021,20191125,1440,0,0
2443,00158D000151B2021,20191126,1440,0,0
2444,00158D000151B2021,20191127,1440,0,0
2445,00158D000151B2021,20191128,1440,0,0
2446,00158D000151B2021,20191129,1440,0,0
2447,00158D000151B2021,20191130,1440,0,0
2448,00158D000151B2021,20191131,1440,0,0
2449,00158D000151B46A1,20191101,1440,0,0
2450,00158D000151B46A1,20191102,1440,0,0
2451,00158D000151B46A1,20191103,1440,0,0
2452,00158D000151B46A1,20191104,1440,0,0
2453,00158D000151B46A1,20191105,1440,0,0
2454,00158D000151B46A1,20191106,1440,0,0
2455,00158D000151B46A1,20191107,1440,0,0
2456,00158D000151B46A1,20191108,1440,0,0
2457,00158D000151B46A1,20191109,1440,0,0
2458,00158D000151B46A1,20191110,1440,0,0
2459,00158D000151B46A1,20191111,1440,0,0
2460,00158D000151B46A1,20191112,1440,0,0
2461,00158D000151B46A1,20191113,1440,0,0
2462,00158D000151B46A1,20191114,1440,0,0
2463,00158D000151B46A1,20191115,1440,0,0
2464,00158D000151B46A1,20191116,1440,0,0
2465,00158D000151B46A1,20191117,1440,0,0
2466,00158D000151B46A1,20191118,1440,0,0
2467,00158D000151B46A1,20191119,1440,0,0
2468,00158D000151B46A1,20191120,1440,0,0
2469,00158D000151B46A1,20191121,1440,0,0
2470,00158D000151B46A1,20191122,1440,0,0
2471,00158D000151B46A1,20191123,1440,0,0
2472,00158D000151B46A1,20191124,1440,0,0
2473,00158D000151B46A1,20191125,1440,0,0
2474,00158D000151B46A1,20191126,1440,0,0
2475,00158D000151B46A1,20191127,1440,0,0
2476,00158D000151B46A1,20191128,1440,0,0
2477,00158D000151B46A1,20191129,1440,0,0
2478,00158D000151B46A1,20191130,1440,0,0
2479,00158D000151B46A1,20191131,1440,0,0
2480,00158D0001524B091,20191101,1440,0,0
2481,00158D0001524B091,20191102,1440,0,0
2482,00158D0001524B091,20191103,1440,0,0
2483,00158D0001524B091,20191104,1440,0,0
2484,00158D0001524B091,20191105,1440,0,0
2485,00158D0001524B091,20191106,1440,0,0
2486,00158D0001524B091,20191107,1440,0,0
2487,00158D0001524B091,20191108,1440,0,0
2488,00158D0001524B091,20191109,1440,0,0
2489,00158D0001524B091,20191110,1440,0,0
2490,00158D0001524B091,20191111,1440,0,0
2491,00158D0001524B091,20191112,1440,0,0
2492,00158D0001524B091,20191113,1440,0,0
2493,00158D0001524B091,20191114,1440,0,0
2494,00158D0001524B091,20191115,1440,0,0
2495,00158D0001524B091,20191116,1440,0,0
2496,00158D0001524B091,20191117,1440,0,0
2497,00158D0001524B091,20191118,1440,0,0
2498,00158D0001524B091,20191119,1440,0,0
2499,00158D0001524B091,20191120,1440,0,0
2500,00158D0001524B091,20191121,1440,0,0
2501,00158D0001524B091,20191122,1440,0,0
2502,00158D0001524B091,20191123,1440,0,0
2503,00158D0001524B091,20191124,1440,0,0
2504,00158D0001524B091,20191125,1440,0,0
2505,00158D0001524B091,20191126,1440,0,0
2506,00158D0001524B091,20191127,1440,0,0
2507,00158D0001524B091,20191128,1440,0,0
2508,00158D0001524B091,20191129,1440,0,0
2509,00158D0001524B091,20191130,1440,0,0
2510,00158D0001524B091,20191131,1440,0,0
2511,00158D0001524AF81,20191101,1300,1300,0
2512,00158D0001524AF81,20191102,1300,1300,0
2513,00158D0001524AF81,20191103,1300,1300,0
2514,00158D0001524AF81,20191104,1300,1300,0
2515,00158D0001524AF81,20191105,1300,1300,0
2516,00158D0001524AF81,20191106,1300,1300,0
2517,00158D0001524AF81,20191107,1282,1282,0
2518,00158D0001524AF81,20191108,902,902,0
2519,00158D0001524AF81,20191109,775,746,29
2520,00158D0001524AF81,20191110,774,774,0
2521,00158D0001524AF81,20191111,787,786,1
2522,00158D0001524AF81,20191112,901,901,0
2523,00158D0001524AF81,20191113,678,678,0
2524,00158D0001524AF81,20191114,755,755,0
2525,00158D0001524AF81,20191115,452,452,0
2526,00158D0001524AF81,20191116,797,797,0
2527,00158D0001524AF81,20191117,1321,1300,21
2528,00158D0001524AF81,20191118,669,579,90
2529,00158D0001524AF81,20191119,384,384,0
2530,00158D0001524AF81,20191120,1296,1296,0
2531,00158D0001524AF81,20191121,429,429,0
2532,00158D0001524AF81,20191122,744,744,0
2533,00158D0001524AF81,20191123,792,792,0
2534,00158D0001524AF81,20191124,1073,933,140
2535,00158D0001524AF81,20191125,629,564,65
2536,00158D0001524AF81,20191126,271,271,0
2537,00158D0001524AF81,20191127,635,501,134
2538,00158D0001524AF81,20191128,427,391,36
